"x_variable","x_value","y_variable","y_value","total","perc"
"age_category","3","b_empl_trsm_major_districts","53",1,0.0099009900990099
"age_category","1","b_empl_trsm_major_districts","54",0,0
"age_category","2","b_empl_trsm_major_districts","54",0,0
"age_category","3","b_empl_trsm_major_districts","54",0,0
"age_category","1","b_empl_trsm_major_districts","55",0,0
"age_category","2","b_empl_trsm_major_districts","55",0,0
"age_category","3","b_empl_trsm_major_districts","55",0,0
"age_category","1","b_empl_trsm_major_districts","56",0,0
"age_category","2","b_empl_trsm_major_districts","56",7,0.0693069306930693
"age_category","3","b_empl_trsm_major_districts","56",1,0.0099009900990099
"age_category","1","b_empl_trsm_major_districts","57",0,0
"age_category","2","b_empl_trsm_major_districts","57",42,0.415841584158416
"age_category","3","b_empl_trsm_major_districts","57",11,0.108910891089109
"age_category","1","b_empl_trsm_major_districts","58",0,0
"age_category","2","b_empl_trsm_major_districts","58",1,0.0099009900990099
"age_category","3","b_empl_trsm_major_districts","58",0,0
"age_category","1","b_empl_trsm_major_districts","59",0,0
"age_category","2","b_empl_trsm_major_districts","59",1,0.0099009900990099
"age_category","3","b_empl_trsm_major_districts","59",2,0.0198019801980198
"age_category","1","b_empl_trsm_major_districts","60",0,0
"age_category","2","b_empl_trsm_major_districts","60",3,0.0297029702970297
"age_category","3","b_empl_trsm_major_districts","60",2,0.0198019801980198
"age_category","1","b_empl_trsm_major_districts","61",0,0
"age_category","2","b_empl_trsm_major_districts","61",2,0.0198019801980198
"age_category","3","b_empl_trsm_major_districts","61",2,0.0198019801980198
"age_category","1","b_empl_trsm_major_districts","62",0,0
"age_category","2","b_empl_trsm_major_districts","62",3,0.0297029702970297
"age_category","3","b_empl_trsm_major_districts","62",1,0.0099009900990099
"age_category","1","b_empl_trsm_major_districts","63",0,0
"age_category","2","b_empl_trsm_major_districts","63",0,0
"age_category","3","b_empl_trsm_major_districts","63",0,0
"age_category","1","b_empl_trsm_major_districts","64",0,0
"age_category","2","b_empl_trsm_major_districts","64",11,0.108910891089109
"age_category","3","b_empl_trsm_major_districts","64",4,0.0396039603960396
"age_category","1","b_empl_trsm_major_districts","65",0,0
"age_category","2","b_empl_trsm_major_districts","65",0,0
"age_category","3","b_empl_trsm_major_districts","65",0,0
"age_category","1","b_empl_trsm_major_districts","66",0,0
"age_category","2","b_empl_trsm_major_districts","66",2,0.0198019801980198
"age_category","3","b_empl_trsm_major_districts","66",0,0
"age_category","1","b_empl_trsm_major_districts","67",0,0
"age_category","2","b_empl_trsm_major_districts","67",2,0.0198019801980198
"age_category","3","b_empl_trsm_major_districts","67",0,0
"age_category","1","b_empl_trsm_major_districts","68",0,0
"age_category","2","b_empl_trsm_major_districts","68",18,0.178217821782178
"age_category","3","b_empl_trsm_major_districts","68",2,0.0198019801980198
"age_category","1","b_empl_trsm_major_districts","69",0,0
"age_category","2","b_empl_trsm_major_districts","69",0,0
"age_category","3","b_empl_trsm_major_districts","69",0,0
"age_category","1","b_empl_trsm_major_districts","70",1,0.0099009900990099
"age_category","2","b_empl_trsm_major_districts","70",62,0.613861386138614
"age_category","3","b_empl_trsm_major_districts","70",13,0.128712871287129
"age_category","1","b_empl_trsm_major_districts","71",0,0
"age_category","2","b_empl_trsm_major_districts","71",1,0.0099009900990099
"age_category","3","b_empl_trsm_major_districts","71",0,0
"age_category","1","b_empl_trsm_major_districts","72",0,0
"age_category","2","b_empl_trsm_major_districts","72",1,0.0099009900990099
"age_category","3","b_empl_trsm_major_districts","72",0,0
"age_category","1","b_empl_trsm_major_districts","73",0,0
"age_category","2","b_empl_trsm_major_districts","73",1,0.0099009900990099
"age_category","3","b_empl_trsm_major_districts","73",1,0.0099009900990099
"age_category","1","b_empl_trsm_major_districts","74",0,0
"age_category","2","b_empl_trsm_major_districts","74",5,0.0495049504950495
"age_category","3","b_empl_trsm_major_districts","74",1,0.0099009900990099
"age_category","1","b_empl_trsm_major_districts","75",0,0
"age_category","2","b_empl_trsm_major_districts","75",15,0.148514851485149
"age_category","3","b_empl_trsm_major_districts","75",5,0.0495049504950495
"age_category","1","b_empl_trsm_major_districts","76",0,0
"age_category","2","b_empl_trsm_major_districts","76",2,0.0198019801980198
"age_category","3","b_empl_trsm_major_districts","76",1,0.0099009900990099
"age_category","1","b_empl_trsm_major_districts","77",0,0
"age_category","2","b_empl_trsm_major_districts","77",0,0
"age_category","3","b_empl_trsm_major_districts","77",0,0
"edu_levl_category","1","b_empl_trsm_major_districts","1",0,0
"edu_levl_category","2","b_empl_trsm_major_districts","1",0,0
"edu_levl_category","3","b_empl_trsm_major_districts","1",0,0
"edu_levl_category","4","b_empl_trsm_major_districts","1",0,0
"edu_levl_category","5","b_empl_trsm_major_districts","1",0,0
"edu_levl_category","6","b_empl_trsm_major_districts","1",0,0
"edu_levl_category","1","b_empl_trsm_major_districts","2",0,0
"edu_levl_category","2","b_empl_trsm_major_districts","2",0,0
"edu_levl_category","3","b_empl_trsm_major_districts","2",0,0
"edu_levl_category","4","b_empl_trsm_major_districts","2",0,0
"edu_levl_category","5","b_empl_trsm_major_districts","2",0,0
"edu_levl_category","6","b_empl_trsm_major_districts","2",0,0
"edu_levl_category","1","b_empl_trsm_major_districts","3",0,0
"edu_levl_category","2","b_empl_trsm_major_districts","3",0,0
"edu_levl_category","3","b_empl_trsm_major_districts","3",2,0.0198019801980198
"edu_levl_category","4","b_empl_trsm_major_districts","3",0,0
"edu_levl_category","5","b_empl_trsm_major_districts","3",1,0.0099009900990099
"edu_levl_category","6","b_empl_trsm_major_districts","3",0,0
"edu_levl_category","1","b_empl_trsm_major_districts","4",0,0
"edu_levl_category","2","b_empl_trsm_major_districts","4",0,0
"edu_levl_category","3","b_empl_trsm_major_districts","4",0,0
"edu_levl_category","4","b_empl_trsm_major_districts","4",0,0
"edu_levl_category","5","b_empl_trsm_major_districts","4",0,0
"edu_levl_category","6","b_empl_trsm_major_districts","4",0,0
"edu_levl_category","1","b_empl_trsm_major_districts","5",0,0
"edu_levl_category","2","b_empl_trsm_major_districts","5",1,0.0099009900990099
"edu_levl_category","3","b_empl_trsm_major_districts","5",0,0
"edu_levl_category","4","b_empl_trsm_major_districts","5",1,0.0099009900990099
"edu_levl_category","5","b_empl_trsm_major_districts","5",0,0
"edu_levl_category","6","b_empl_trsm_major_districts","5",0,0
"edu_levl_category","1","b_empl_trsm_major_districts","6",0,0
"edu_levl_category","2","b_empl_trsm_major_districts","6",0,0
"edu_levl_category","3","b_empl_trsm_major_districts","6",0,0
"edu_levl_category","4","b_empl_trsm_major_districts","6",0,0
"edu_levl_category","5","b_empl_trsm_major_districts","6",0,0
"edu_levl_category","6","b_empl_trsm_major_districts","6",0,0
"edu_levl_category","1","b_empl_trsm_major_districts","7",0,0
"edu_levl_category","2","b_empl_trsm_major_districts","7",0,0
"edu_levl_category","3","b_empl_trsm_major_districts","7",1,0.0099009900990099
"edu_levl_category","4","b_empl_trsm_major_districts","7",0,0
"edu_levl_category","5","b_empl_trsm_major_districts","7",0,0
"edu_levl_category","6","b_empl_trsm_major_districts","7",0,0
"edu_levl_category","1","b_empl_trsm_major_districts","8",0,0
"edu_levl_category","2","b_empl_trsm_major_districts","8",0,0
"edu_levl_category","3","b_empl_trsm_major_districts","8",0,0
"edu_levl_category","4","b_empl_trsm_major_districts","8",0,0
"edu_levl_category","5","b_empl_trsm_major_districts","8",0,0
"edu_levl_category","6","b_empl_trsm_major_districts","8",0,0
"edu_levl_category","1","b_empl_trsm_major_districts","9",0,0
"edu_levl_category","2","b_empl_trsm_major_districts","9",0,0
"edu_levl_category","3","b_empl_trsm_major_districts","9",1,0.0099009900990099
"edu_levl_category","4","b_empl_trsm_major_districts","9",2,0.0198019801980198
"edu_levl_category","5","b_empl_trsm_major_districts","9",0,0
"edu_levl_category","6","b_empl_trsm_major_districts","9",0,0
"edu_levl_category","1","b_empl_trsm_major_districts","10",0,0
"edu_levl_category","2","b_empl_trsm_major_districts","10",3,0.0297029702970297
"edu_levl_category","3","b_empl_trsm_major_districts","10",2,0.0198019801980198
"edu_levl_category","4","b_empl_trsm_major_districts","10",4,0.0396039603960396
"edu_levl_category","5","b_empl_trsm_major_districts","10",8,0.0792079207920792
"edu_levl_category","6","b_empl_trsm_major_districts","10",1,0.0099009900990099
"edu_levl_category","1","b_empl_trsm_major_districts","11",0,0
"edu_levl_category","2","b_empl_trsm_major_districts","11",0,0
"edu_levl_category","3","b_empl_trsm_major_districts","11",0,0
"edu_levl_category","4","b_empl_trsm_major_districts","11",1,0.0099009900990099
"edu_levl_category","5","b_empl_trsm_major_districts","11",0,0
"edu_levl_category","6","b_empl_trsm_major_districts","11",0,0
"edu_levl_category","1","b_empl_trsm_major_districts","12",0,0
"edu_levl_category","2","b_empl_trsm_major_districts","12",2,0.0198019801980198
"edu_levl_category","3","b_empl_trsm_major_districts","12",8,0.0792079207920792
"edu_levl_category","4","b_empl_trsm_major_districts","12",4,0.0396039603960396
"edu_levl_category","5","b_empl_trsm_major_districts","12",10,0.099009900990099
"edu_levl_category","6","b_empl_trsm_major_districts","12",3,0.0297029702970297
"edu_levl_category","1","b_empl_trsm_major_districts","13",0,0
"edu_levl_category","2","b_empl_trsm_major_districts","13",0,0
"edu_levl_category","3","b_empl_trsm_major_districts","13",1,0.0099009900990099
"edu_levl_category","4","b_empl_trsm_major_districts","13",0,0
"edu_levl_category","5","b_empl_trsm_major_districts","13",0,0
"edu_levl_category","6","b_empl_trsm_major_districts","13",0,0
"edu_levl_category","1","b_empl_trsm_major_districts","14",0,0
"edu_levl_category","2","b_empl_trsm_major_districts","14",0,0
"edu_levl_category","3","b_empl_trsm_major_districts","14",0,0
"edu_levl_category","4","b_empl_trsm_major_districts","14",1,0.0099009900990099
"edu_levl_category","5","b_empl_trsm_major_districts","14",0,0
"edu_levl_category","6","b_empl_trsm_major_districts","14",0,0
"edu_levl_category","1","b_empl_trsm_major_districts","15",0,0
"edu_levl_category","2","b_empl_trsm_major_districts","15",0,0
"edu_levl_category","3","b_empl_trsm_major_districts","15",0,0
"edu_levl_category","4","b_empl_trsm_major_districts","15",0,0
"edu_levl_category","5","b_empl_trsm_major_districts","15",0,0
"edu_levl_category","6","b_empl_trsm_major_districts","15",0,0
"edu_levl_category","1","b_empl_trsm_major_districts","16",0,0
"edu_levl_category","2","b_empl_trsm_major_districts","16",0,0
"edu_levl_category","3","b_empl_trsm_major_districts","16",3,0.0297029702970297
"edu_levl_category","4","b_empl_trsm_major_districts","16",1,0.0099009900990099
"edu_levl_category","5","b_empl_trsm_major_districts","16",0,0
"edu_levl_category","6","b_empl_trsm_major_districts","16",0,0
"edu_levl_category","1","b_empl_trsm_major_districts","17",0,0
"edu_levl_category","2","b_empl_trsm_major_districts","17",0,0
"edu_levl_category","3","b_empl_trsm_major_districts","17",3,0.0297029702970297
"edu_levl_category","4","b_empl_trsm_major_districts","17",4,0.0396039603960396
"edu_levl_category","5","b_empl_trsm_major_districts","17",4,0.0396039603960396
"edu_levl_category","6","b_empl_trsm_major_districts","17",0,0
"edu_levl_category","1","b_empl_trsm_major_districts","18",0,0
"edu_levl_category","2","b_empl_trsm_major_districts","18",0,0
"edu_levl_category","3","b_empl_trsm_major_districts","18",0,0
"edu_levl_category","4","b_empl_trsm_major_districts","18",1,0.0099009900990099
"edu_levl_category","5","b_empl_trsm_major_districts","18",0,0
"edu_levl_category","6","b_empl_trsm_major_districts","18",0,0
"edu_levl_category","1","b_empl_trsm_major_districts","19",0,0
"edu_levl_category","2","b_empl_trsm_major_districts","19",0,0
"edu_levl_category","3","b_empl_trsm_major_districts","19",0,0
"edu_levl_category","4","b_empl_trsm_major_districts","19",0,0
"edu_levl_category","5","b_empl_trsm_major_districts","19",1,0.0099009900990099
"edu_levl_category","6","b_empl_trsm_major_districts","19",0,0
"edu_levl_category","1","b_empl_trsm_major_districts","20",0,0
"edu_levl_category","2","b_empl_trsm_major_districts","20",4,0.0396039603960396
"edu_levl_category","3","b_empl_trsm_major_districts","20",6,0.0594059405940594
"edu_levl_category","4","b_empl_trsm_major_districts","20",11,0.108910891089109
"edu_levl_category","5","b_empl_trsm_major_districts","20",2,0.0198019801980198
"edu_levl_category","6","b_empl_trsm_major_districts","20",0,0
"edu_levl_category","1","b_empl_trsm_major_districts","21",0,0
"edu_levl_category","2","b_empl_trsm_major_districts","21",4,0.0396039603960396
"edu_levl_category","3","b_empl_trsm_major_districts","21",10,0.099009900990099
"edu_levl_category","4","b_empl_trsm_major_districts","21",8,0.0792079207920792
"edu_levl_category","5","b_empl_trsm_major_districts","21",3,0.0297029702970297
"edu_levl_category","6","b_empl_trsm_major_districts","21",0,0
"edu_levl_category","1","b_empl_trsm_major_districts","22",0,0
"edu_levl_category","2","b_empl_trsm_major_districts","22",0,0
"edu_levl_category","3","b_empl_trsm_major_districts","22",0,0
"edu_levl_category","4","b_empl_trsm_major_districts","22",0,0
"edu_levl_category","5","b_empl_trsm_major_districts","22",0,0
"edu_levl_category","6","b_empl_trsm_major_districts","22",0,0
"edu_levl_category","1","b_empl_trsm_major_districts","23",0,0
"edu_levl_category","2","b_empl_trsm_major_districts","23",5,0.0495049504950495
"edu_levl_category","3","b_empl_trsm_major_districts","23",16,0.158415841584158
"edu_levl_category","4","b_empl_trsm_major_districts","23",19,0.188118811881188
"edu_levl_category","5","b_empl_trsm_major_districts","23",12,0.118811881188119
"edu_levl_category","6","b_empl_trsm_major_districts","23",1,0.0099009900990099
"edu_levl_category","1","b_empl_trsm_major_districts","24",0,0
"edu_levl_category","2","b_empl_trsm_major_districts","24",0,0
"edu_levl_category","3","b_empl_trsm_major_districts","24",2,0.0198019801980198
"edu_levl_category","4","b_empl_trsm_major_districts","24",0,0
"edu_levl_category","5","b_empl_trsm_major_districts","24",0,0
"edu_levl_category","6","b_empl_trsm_major_districts","24",0,0
"edu_levl_category","1","b_empl_trsm_major_districts","25",0,0
"edu_levl_category","2","b_empl_trsm_major_districts","25",2,0.0198019801980198
"edu_levl_category","3","b_empl_trsm_major_districts","25",4,0.0396039603960396
"edu_levl_category","4","b_empl_trsm_major_districts","25",5,0.0495049504950495
"edu_levl_category","5","b_empl_trsm_major_districts","25",2,0.0198019801980198
